,0-media,0-std,0-75,0-max,1-media,1-std,1-75,1-max,2-media,2-std,2-75,2-max,3-media,3-std,3-75,3-max,4-media,4-std,4-75,4-max,5-media,5-std,5-75,5-max,6-media,6-std,6-75,6-max,7-media,7-std,7-75,7-max,8-media,8-std,8-75,8-max,9-media,9-std,9-75,9-max,10-media,10-std,10-75,10-max,11-media,11-std,11-75,11-max,12-media,12-std,12-75,12-max,13-media,13-std,13-75,13-max,14-media,14-std,14-75,14-max,15-media,15-std,15-75,15-max,Target,Position_right,Position_top
199,261.9925,407.9913845517109,505.0,1483.0,9.37,22.78631476019918,0.0,186.0,3.7125,25.47591803545795,0.0,236.0,1.2625,13.50479702204051,0.0,200.0,620.875,2004.9293237813642,39.0,21704.0,2.2875,13.615001447338338,0.0,119.0,5.42,19.661384108517336,0.0,129.0,4.0175,19.84254293242336,0.0,149.0,18.7425,35.15837698801079,41.0,442.0,22.225,298.14137598661,0.0,5626.0,1.2875,8.996788274052083,0.0,83.0,1.99,11.97239514942742,0.0,94.0,3.9825,20.57219560060549,0.0,129.0,2.965,15.098466286696937,0.0,128.0,9.55,34.56964203424661,13.0,277.0,4.54,19.561698549086056,0.0,128.0,Coffeecup,1,0
200,154.3575,545.7410355548391,0.0,3521.0,0.6525,6.433912637701372,0.0,96.0,2.1675,16.369616813981573,0.0,236.0,2.3275,15.956087728167395,0.0,185.0,314.7825,1445.4088823882826,39.0,12124.0,27.7425,64.50226779056162,9.0,324.0,46.65,71.03003353624709,59.0,669.0,26.4675,60.69413801780478,9.0,355.0,482.4725,1222.9845142310126,0.0,4270.0,12.55,58.724175788640096,0.0,521.0,221.9475,1065.0897545309306,0.0,5724.0,0.2825,3.033264823374594,0.0,41.0,2.1075,11.610251444154477,0.0,86.0,2.415,11.396819456950901,0.0,71.0,9.9725,23.8581174481648,13.0,193.0,0.755,5.285813519355738,0.0,66.0,Coffeecup,0,1
201,2357.975,3336.863968944964,5458.25,11118.0,1.4375,10.475228866210932,0.0,114.0,7.0275,37.40051791889396,0.0,236.0,1.9175,15.37943468656111,0.0,169.0,1954.655,2743.0442934748435,4231.0,7938.0,16.925,50.81954289296182,0.0,408.0,16.63,48.29751260997596,2.25,324.0,18.575,56.008899892498405,0.0,581.0,24.8975,41.04465437644939,41.0,254.0,1.2825,8.114635668351008,0.0,83.0,1.7075,11.159897042760443,0.0,94.0,1.2875,8.982290777916774,0.0,94.0,2.7875,14.150014169692788,0.0,107.0,2.7975,12.345140744438648,0.0,71.0,12.2425,34.58966327914177,13.0,435.0,2.875,12.857591888566551,0.0,116.0,Coffeecup,0,1
202,738.4825,1173.6090683472962,1559.0,4250.0,1.575,12.15560660476572,0.0,141.0,1.5875,17.19102008838331,0.0,292.0,3.6475,24.906305504524656,0.0,216.0,1976.2325,3285.8382356288594,3707.0,10324.0,20.4075,49.87549856535656,0.0,366.0,20.9725,56.93356057325831,9.0,483.0,17.36,46.66711850837451,0.0,345.0,1516.1475,2103.5855857404667,3874.0,6050.0,1.085,8.98970589230119,0.0,83.0,2.25,12.734910477194386,0.0,104.0,0.8475,6.1895087686336305,0.0,72.0,2.6925,13.26283154161477,0.0,129.0,2.4475,11.000443998785936,0.0,66.0,13.1475,28.599222587012022,13.0,207.0,2.005,10.638511164608433,0.0,111.0,Coffeecup,0,1
203,1390.8125,2472.3102581137923,1751.0,8775.0,1.0725,10.26233562993604,0.0,150.0,4.445,29.894919979847664,0.0,236.0,2.995,21.305040174618448,0.0,248.0,704.845,1222.9466739778509,241.0,3615.0,19.25,44.06662192544147,0.0,324.0,13.1425,37.70013852576879,0.0,282.0,16.605,42.25888674316826,9.0,303.0,129.9275,251.94328884838143,200.0,1160.0,0.285,4.426370623008257,0.0,83.0,1.2825,8.806621668553259,0.0,94.0,0.985,8.521520743944366,0.0,94.0,2.0775,11.561603280949635,0.0,86.0,2.87,11.529328407753685,0.0,71.0,9.265,19.868736540840317,13.0,193.0,0.8525,6.0661139203973224,0.0,66.0,Coffeecup,0,1
204,1191.755,1773.1939606343406,2658.75,5255.0,3.0225,18.84927669247741,0.0,159.0,4.6175,28.088942048669853,0.0,236.0,2.1875,17.36869374928325,0.0,185.0,2052.48,2975.398801786784,4670.0,8065.0,18.6925,44.9668543342959,9.0,313.0,10.185,28.51690392598412,0.0,169.0,15.2625,45.12087462658117,0.0,324.0,821.485,1162.9087719182974,1780.5,3759.0,1.29,8.798262530687419,0.0,83.0,0.795,6.8113111733167315,0.0,94.0,2.4575,12.905408465801148,0.0,94.0,2.31,13.217247788316019,0.0,144.0,4.1075,14.880844821666427,0.0,122.0,15.1475,47.55585813395805,13.0,537.0,1.5925,10.13079593693354,0.0,133.0,Coffeecup,0,1
205,212.6075,569.4380102896697,63.0,2712.0,3.26,18.384978067606415,0.0,150.0,3.1775,25.38892450397758,0.0,385.0,1.3775,13.558930830384636,0.0,185.0,3583.65,6672.951025293442,1985.5,22201.0,16.245,46.29046329948738,0.0,345.0,19.2225,45.96133270489482,9.0,292.0,19.1675,45.061021770010754,9.0,324.0,1325.715,1895.8605808788586,3702.0,5271.0,0.75,6.6103511143233975,0.0,83.0,1.5875,10.0031245118713,0.0,104.0,1.135,9.089737803332508,0.0,94.0,2.1275,11.59233364116647,0.0,86.0,1.5225,8.46603082588658,0.0,71.0,9.525,22.029812905279137,13.0,221.0,0.7525,5.708125830888215,0.0,60.0,Coffeecup,0,1
206,1204.9375,2099.8392834057768,1942.75,8551.0,2.5625,15.839454363592859,0.0,150.0,3.71,25.38388769251009,0.0,218.0,5.555,26.93549288471189,0.0,185.0,1844.94,2593.6941212074303,4696.5,8794.0,18.84,48.59205046528738,0.0,440.0,19.605,51.74909561763471,9.0,324.0,12.9325,41.49291625081918,0.0,397.0,941.7975,1274.4819740778473,2478.0,3020.0,1.5225,9.586670662224993,0.0,83.0,3.005,13.475494327423425,0.0,115.0,1.8275,10.573895304227463,0.0,83.0,3.23,14.353995714868246,0.0,115.0,3.1075,12.810198934515318,0.0,111.0,12.7375,38.10062647903877,13.0,435.0,1.505,8.656344827027826,0.0,82.0,Coffeecup,0,1
207,682.0525,1138.911235236584,1025.0,4428.0,4.2425,23.82220471206131,0.0,159.0,2.305,19.068981097590186,0.0,218.0,4.185,24.97438838466248,0.0,185.0,2174.125,3337.6848472742768,3665.25,10164.0,16.5375,45.00268545314808,0.0,355.0,18.12,44.77110373135015,9.0,334.0,15.7675,43.616561704095965,0.0,324.0,1324.6575,1818.8937231553907,3538.75,4435.0,1.9075,11.175696139861996,0.0,83.0,3.915,9.63586528285726,10.0,94.0,1.4975,9.267129705710195,0.0,94.0,1.95,10.884561737181993,0.0,86.0,2.93,12.218565109428125,0.0,71.0,10.8125,27.3674951947211,13.0,207.0,1.165,6.98891173345643,0.0,60.0,Coffeecup,0,1
208,448.605,991.4747345991117,442.25,4480.0,2.915,17.611592644866647,0.0,141.0,3.67,26.325056914541946,0.0,218.0,2.2925,15.798922705254851,0.0,185.0,2786.0,5416.023606324168,2797.75,21127.0,18.345,43.190154533429826,9.0,366.0,17.4425,52.75632443764851,0.0,334.0,22.255,55.223310386331214,0.0,345.0,1281.6625,1978.868002171643,3995.0,4668.0,0.6975,7.04948450807387,0.0,83.0,2.7425,12.67370311418743,0.0,115.0,1.405,13.227561982087867,0.0,222.0,3.9175,15.555243738669775,0.0,93.0,3.255,13.160279533257807,0.0,133.0,12.005,29.816312754357615,13.0,277.0,1.8725,11.468874463243324,0.0,116.0,Coffeecup,0,1
209,928.53,1771.5697467271302,1233.0,7390.0,1.945,12.140446908076276,0.0,96.0,7.46,31.9293298592869,0.0,236.0,1.4575,14.299453825207728,0.0,185.0,4683.1225,6904.926171660633,7515.5,20939.0,16.685,47.47531504737086,0.0,324.0,60.1675,65.49720722393698,69.0,324.0,22.4125,53.459912545508594,9.0,324.0,1835.2025,2500.9735100032763,4820.0,5948.0,1.365,9.570829480371938,0.0,83.0,0.9825,8.620497444491026,0.0,94.0,0.725,7.171327970617041,0.0,94.0,2.825,14.578604675541225,0.0,144.0,2.2325,10.316225327731654,0.0,71.0,12.7225,29.89799691113518,13.0,207.0,1.0975,8.68830884155921,0.0,111.0,Coffeecup,0,1
210,100.33,513.7543966236419,0.0,4954.0,1.0,8.68813612192989,0.0,114.0,3.2975,21.39505467769729,0.0,218.0,3.1875,21.836079769483533,0.0,232.0,1316.1825,3644.015221088213,0.0,29217.0,1.1775,9.822280118016991,0.0,149.0,3.825,12.843549622954411,0.0,119.0,2.06,12.668766479427935,0.0,129.0,25.505,149.911519350865,0.0,1749.0,246.825,557.2807271898447,0.0,1920.0,949.1125,2104.409672573005,0.0,6659.0,0.8025,8.625804600878212,0.0,125.0,1.9375,13.642539755391722,0.0,129.0,0.9875,8.91408975950999,0.0,111.0,11.9575,35.488650361929444,13.0,277.0,1.4225,10.929897088991256,0.0,105.0,Coffeecup,0,0
211,272.1075,878.2584190146773,0.0,7059.0,3.0325,23.98059875276979,0.0,306.0,2.6175,16.941331575140318,0.0,236.0,4.455,26.43596272718812,0.0,232.0,1382.6425,4074.3670307726893,0.0,37800.0,42.5175,104.30622784218927,0.0,472.0,4.68,16.338910612400188,0.0,159.0,2.195,13.423391658184705,0.0,129.0,30.6675,198.4041139311687,0.0,2851.0,299.47,681.7324526105214,0.0,2140.0,851.1675,1909.8790326200826,0.0,6659.0,0.7225,6.8741274224114814,0.0,94.0,0.5125,5.774357258984446,0.0,107.0,2.18,13.389765290562005,0.0,105.0,10.3375,36.926515033662774,13.0,320.0,2.1175,12.575733235721842,0.0,99.0,Coffeecup,0,0
212,283.9625,795.9622767183382,0.0,5339.0,1.7275,11.710083641769732,0.0,105.0,3.8025,25.494478123447863,0.0,236.0,1.65,16.185717271997106,0.0,200.0,1742.86,4957.841764599556,0.0,38707.0,332.235,732.0311152260886,0.0,2622.0,10.005,21.569842843672944,9.0,139.0,0.835,8.202803787421546,0.0,109.0,36.3725,181.1498327310733,0.0,2125.0,210.23,483.7073434270054,0.0,1651.0,724.0625,1590.7023207617892,0.0,5294.0,1.3375,8.748997436298103,0.0,83.0,0.875,9.506856778901025,0.0,115.0,1.82,12.356346476431234,0.0,111.0,8.7075,36.06589546634696,13.0,306.0,2.1325,14.028075813438251,0.0,105.0,Coffeecup,0,0
213,808.62,2100.8153007629626,0.0,10375.0,0.6775,7.3371027279916285,0.0,105.0,3.7925,21.59236019514743,0.0,236.0,4.45,25.08506830026712,0.0,200.0,1234.97,3640.850966945598,0.0,35072.0,89.9375,223.54087972005263,0.0,909.0,2.45,9.13406140193041,0.0,79.0,1.305,11.368380499788437,0.0,129.0,25.23,202.00525341192173,0.0,3263.0,226.6125,530.9468936281504,0.0,1749.0,642.0375,1431.8824916061335,0.0,5999.0,1.14,8.628239466468573,0.0,94.0,1.4075,11.669270475637436,0.0,137.0,0.3925,5.397803670119252,0.0,105.0,12.155,42.25262341516397,13.0,306.0,1.65,12.145422108576165,0.0,105.0,Coffeecup,0,0
214,612.5875,1630.8834275414356,0.0,10122.0,1.2625,9.612992135359608,0.0,105.0,3.5725,23.84630704426009,0.0,236.0,1.1875,11.90047886612584,0.0,138.0,1251.95,3633.638392495653,0.0,30775.0,57.305,147.98374893843868,0.0,692.0,3.04,10.807887215601566,0.0,109.0,1.1225,7.163853414144362,0.0,89.0,39.89,315.33853853392424,0.0,3388.0,253.265,570.0581685792351,0.0,1891.0,909.165,2013.7627912003634,0.0,6631.0,0.23,3.214487880024909,0.0,62.0,1.7,13.727019985934136,0.0,137.0,1.14,10.321663715440256,0.0,111.0,11.0875,41.040292491275245,13.0,306.0,3.245,16.16921717214225,0.0,105.0,Coffeecup,0,0
215,486.5,1302.547130651679,0.0,7869.0,0.8975,8.022649250871304,0.0,79.0,4.465,19.10618724333677,0.0,292.0,4.07,24.899700554811826,0.0,200.0,1516.2675,4127.395627706771,0.0,34294.0,120.535,285.3893331111632,0.0,1270.0,6.74,17.008250983089294,9.0,139.0,1.4925,9.35139375509914,0.0,129.0,23.675,157.59285562919268,0.0,1721.0,295.0675,664.6131993163518,0.0,2185.0,915.4575,2051.77336175654,0.0,6659.0,0.54,5.5461969629539265,0.0,72.0,1.44,11.813352116167204,0.0,137.0,1.6925,12.761468624481823,0.0,105.0,10.48,36.647813790717365,13.0,292.0,2.7175,15.0030136905723,0.0,105.0,Coffeecup,0,0
216,702.685,1787.6588436074092,0.0,8926.0,1.2675,9.717098267840447,0.0,114.0,2.1675,16.80194056550959,0.0,199.0,2.4125,18.70781386209384,0.0,200.0,1245.76,3510.3230959549933,0.0,29826.0,1.205,9.752217150390457,0.0,119.0,5.5075,15.844164149426923,0.0,139.0,2.415,15.601644248544623,0.0,149.0,38.9875,234.9092980055761,0.0,2785.0,107.44,270.5671688919502,0.0,996.0,756.0975,1698.5376588229874,0.0,5973.0,1.1325,8.536517091891197,0.0,83.0,2.925,19.122592891583565,0.0,151.0,2.47,14.11620587021978,0.0,105.0,11.995,41.768606827266005,13.0,306.0,1.8475,12.511818723487986,0.0,99.0,Coffeecup,0,0
217,383.765,1136.3076530945305,0.0,7356.0,1.135,9.710432856761008,0.0,105.0,3.2625,23.772176692759643,0.0,310.0,3.9225,24.88804997038372,0.0,295.0,1286.6625,3731.4748901383796,0.0,28920.0,54.1525,128.78537738158968,0.0,680.0,4.8425,13.145901664642134,0.0,119.0,2.695,13.665974980968262,0.0,109.0,24.3175,183.81461101284683,0.0,2338.0,40.0475,87.40173282608544,0.0,309.0,563.7075,1249.2708698313809,0.0,5294.0,0.62,6.088371759074204,0.0,94.0,2.0,14.34309278980452,0.0,137.0,2.78,14.423998381978214,0.0,105.0,12.3025,41.13924022713786,13.0,320.0,2.77,17.24152764952181,0.0,209.0,Coffeecup,0,0
218,521.73,1458.1050142845215,0.0,8368.0,14.3175,30.726976118770924,0.0,123.0,2.4375,16.559033720128753,0.0,181.0,1.95,14.888642624430034,0.0,154.0,1113.1525,3212.861615233449,0.0,32462.0,1.035,10.153892299116382,0.0,119.0,6.3625,19.038441358825445,0.0,149.0,2.02,13.210256515033429,0.0,139.0,34.0525,225.9094674032181,0.0,2200.0,141.2025,337.6416906602757,0.0,1354.0,1084.785,2402.151243211621,0.0,7226.0,0.975,7.512687680882034,0.0,83.0,2.29,15.996111682919427,0.0,137.0,3.1825,16.07186847072709,0.0,105.0,8.705,30.341299595648245,13.0,277.0,1.2175,10.463216091500911,0.0,105.0,Coffeecup,0,0
219,861.64,2228.5508964673263,0.0,11763.0,11.5,26.391879969430033,0.0,132.0,3.61,19.158955188364875,0.0,199.0,2.7575,18.42912845712525,0.0,200.0,1410.6125,3764.6721694860903,0.0,30295.0,1.405,11.522930174200546,0.0,139.0,3.8675,11.957524817008519,0.0,129.0,1.5375,10.842855367998268,0.0,129.0,34.0875,201.1020634991312,0.0,1834.0,95.2875,246.2858331752087,0.0,947.0,907.505,2052.210936843064,0.0,6853.0,1.1125,9.032097803213636,0.0,94.0,3.1825,18.846276797362584,0.0,137.0,1.52,11.464649819716358,0.0,111.0,9.8425,38.40370822934178,13.0,292.0,1.2525,10.011709622933298,0.0,99.0,Coffeecup,0,0
220,183.085,523.292427986469,0.0,2520.0,1.81,12.074077952207837,0.0,114.0,3.845,24.60364451271948,0.0,218.0,5.455,29.085354900261827,0.0,232.0,483.02,1853.8732926127009,0.0,16331.0,1.63,12.960827814769845,0.0,149.0,3.645,12.262540509591567,0.0,129.0,2.4325,14.848455654994732,0.0,149.0,14.655,99.50212388005336,0.0,1021.0,10.8325,44.455992643904544,0.0,211.0,256.0775,1090.5346721547544,0.0,5294.0,0.285,4.426370623008257,0.0,83.0,1.8775,13.894247696353268,0.0,129.0,3.325,15.0938376444525,0.0,105.0,14.8375,43.02993180715396,13.0,306.0,2.7225,13.949263372004786,0.0,99.0,Coffeecup,1,0
221,490.6375,1316.518916018436,0.0,6181.0,1.4425,10.702244570514999,0.0,105.0,5.155,27.43488029209543,0.0,236.0,3.1,19.947550273273066,0.0,200.0,1258.795,3243.4126529116966,0.0,19771.0,1.23,9.861552898195647,0.0,119.0,4.7675,16.22379340447469,0.0,149.0,3.6425,19.1260085815272,0.0,149.0,29.3925,155.01251770538812,0.0,1651.0,11.16,43.999423555120956,0.0,211.0,221.5425,939.236389671394,0.0,4646.0,1.11,8.549012459640497,0.0,83.0,2.4325,16.75701158749238,0.0,144.0,1.34,9.880204760797591,0.0,99.0,13.205,48.539346363166274,13.0,306.0,0.9725,9.126883024030473,0.0,105.0,Coffeecup,1,0
222,461.9525,1243.9143630492715,0.0,6612.0,0.9275,8.057266447531397,0.0,114.0,4.605,24.359339452176552,0.0,236.0,2.025,15.535048094494119,0.0,185.0,1108.775,3024.3613007656672,0.0,21606.0,5.0225,23.501228971223806,0.0,159.0,5.2125,14.839740175325742,0.0,149.0,2.1225,11.929092667914865,0.0,119.0,40.5925,200.71416712819507,0.0,1920.0,9.9825,41.903244486509905,0.0,211.0,231.2025,1006.7661678789806,0.0,5578.0,0.5175,5.3704560556449925,0.0,83.0,1.4325,12.922962165379175,0.0,144.0,1.6025,11.795224119535675,0.0,99.0,7.62,31.217413686806733,13.0,292.0,2.7,16.345118759683768,0.0,174.0,Coffeecup,1,0
223,508.2475,1365.5827187130928,0.0,6674.0,2.05,13.73240501035491,0.0,114.0,4.2975,26.698333210906764,0.0,236.0,3.8775,24.07855759986924,0.0,200.0,902.3175,2522.9963800068263,0.0,18293.0,1.3475,9.403872915694654,0.0,109.0,5.8175,16.82250532660512,0.0,139.0,2.1725,13.53109270993338,0.0,129.0,31.58,181.95372074026866,0.0,1721.0,13.6725,61.435951886583176,0.0,464.0,275.535,1197.8504991528705,0.0,6024.0,1.2125,8.857679717337842,0.0,83.0,0.8,8.268368326759948,0.0,137.0,1.4075,10.70972404980903,0.0,99.0,13.74,48.790251296277326,13.0,306.0,2.3025,13.772261314114731,0.0,105.0,Coffeecup,1,0
224,660.9075,1755.850048388196,0.0,7661.0,1.1975,8.615047379636627,0.0,79.0,4.25,25.280927856453534,0.0,218.0,3.0675,19.35483059648281,0.0,169.0,1191.4625,3100.4280622224464,0.0,19095.0,1.2825,11.493604792571324,0.0,119.0,5.345,17.572933590822867,0.0,139.0,1.9675,14.771829986595534,0.0,149.0,29.26,172.609857212785,0.0,1665.0,16.505,78.43890379825993,0.0,567.0,266.735,1177.3581018641135,0.0,6152.0,1.06,8.69254282427639,0.0,83.0,2.9125,17.180592995855022,0.0,137.0,1.0675,9.087044607530439,0.0,99.0,8.71,37.523070931499326,0.0,306.0,2.14,13.791879489381495,0.0,105.0,Coffeecup,1,0
225,1046.575,2792.4316052591557,0.0,12049.0,1.6175,11.636352758222106,0.0,105.0,2.7625,21.630204764295808,0.0,236.0,3.8725,23.19712288248393,0.0,200.0,1059.6875,2959.7333111323246,0.0,19178.0,3.3525,18.678341598283215,0.0,139.0,4.985,16.42907670575282,0.0,139.0,2.18,13.621912172234413,0.0,139.0,24.96,156.92759181444524,0.0,1862.0,24.965,115.80260958184427,0.0,778.0,260.0725,1134.8556739716287,0.0,5923.0,0.8775,7.3540941319277175,0.0,83.0,0.4275,6.613174649694995,0.0,129.0,1.0475,8.961641663403958,0.0,105.0,12.9025,42.31565348751204,13.0,349.0,2.54,15.24218522805428,0.0,116.0,Coffeecup,1,0
226,505.2725,1421.2746946448515,0.0,7457.0,1.07,8.136067168628246,0.0,88.0,5.53,32.597478260939624,0.0,273.0,2.03,16.880208933365775,0.0,200.0,1062.935,3177.652937508006,0.0,23245.0,0.9325,8.56921948349969,0.0,99.0,5.1075,18.07824663105165,0.0,159.0,3.2225,18.171226635635005,0.0,139.0,31.515,211.33606437440682,0.0,2036.0,59.8625,261.4436565641715,0.0,1434.0,333.6225,1430.597199025084,0.0,7196.0,0.9325,8.861956863392045,0.0,104.0,2.0775,15.806045407646051,0.0,137.0,0.7225,7.159864026795838,0.0,94.0,9.745,32.773009479996404,13.0,292.0,2.15,13.360154727241694,0.0,105.0,Coffeecup,1,0
227,620.235,1722.8173943313088,0.0,7904.0,1.9425,12.507409082415323,0.0,114.0,6.47,32.2558552901837,0.0,236.0,1.34,14.895606659158265,0.0,263.0,1355.7925,3471.054049562108,0.0,20121.0,1.6475,11.38143604586725,0.0,159.0,4.33,14.686228695046566,0.0,129.0,2.0075,14.156746711148353,0.0,159.0,22.845,101.11048065480401,0.0,1381.0,45.6825,210.2339946941569,0.0,1407.0,297.0225,1293.5606459907135,0.0,6631.0,0.465,5.5322046437701005,0.0,94.0,3.7,19.948681026241285,0.0,137.0,3.6075,16.952933333837983,0.0,105.0,14.0425,45.225036800804226,13.0,306.0,2.6175,14.447769338106033,0.0,105.0,Coffeecup,1,0
228,763.58,1981.0084438832694,0.0,7627.0,1.655,11.013365086399196,0.0,105.0,4.8425,28.37861974968545,0.0,236.0,4.2975,24.968932952410263,0.0,200.0,1655.165,4456.942904380461,0.0,33728.0,1.18,10.098641314106409,0.0,109.0,2.2975,8.481085767133479,0.0,99.0,2.5225,15.227250791481293,0.0,149.0,30.645,117.07531999263708,0.0,1096.0,20.18,89.51687425811075,0.0,555.0,280.625,1197.65322924409,0.0,5873.0,0.6725,7.200337206667715,0.0,83.0,1.9525,15.179964494528232,0.0,144.0,4.3425,19.882239621857323,0.0,111.0,13.605,40.296880418074096,13.0,306.0,3.1125,15.919277692647904,0.0,105.0,Coffeecup,1,0
229,744.0675,2078.458184328891,0.0,9956.0,1.685,12.145144558252616,0.0,141.0,2.075,15.88364253723378,0.0,181.0,2.8875,23.945423404170732,0.0,279.0,1438.6925,3751.07670730738,0.0,22405.0,7.4225,31.95954513228654,0.0,220.0,4.425,12.768200435295928,0.0,129.0,1.3875,9.446450779569364,0.0,119.0,37.5125,220.98587451597191,0.0,2110.0,12.8,52.65668824605905,0.0,309.0,251.1275,1071.9242231118742,0.0,5651.0,0.5675,5.916329193665527,0.0,83.0,1.5,12.339191184909339,0.0,122.0,2.2725,14.156243917601804,0.0,128.0,11.3975,34.3328027856421,13.0,306.0,2.18,12.913345275935953,0.0,105.0,Coffeecup,1,0
230,407.9625,1101.5391856568604,0.0,5008.0,4.4675,19.497546757834293,0.0,150.0,3.6175,22.840214145351602,0.0,236.0,2.2225,17.62710358231755,0.0,200.0,1171.095,2923.716665277599,0.0,11841.0,5.5275,24.088792384558328,0.0,200.0,9.715,30.98481760969011,0.0,251.0,5.14,24.229487616857142,0.0,251.0,379.215,954.4512490126677,0.0,3951.0,33.215,146.35098325857487,0.0,790.0,419.6675,1833.271468615,0.0,9031.0,0.8575,8.556004135513128,0.0,94.0,2.45,14.03566884761825,0.0,115.0,1.7575,10.293131941392208,0.0,94.0,10.7225,31.61287599335799,13.0,277.0,1.2075,9.247878236638883,0.0,88.0,Coffeecup,0,1
231,1127.9325,2535.577643834567,31.0,9873.0,1.295,12.417667702831471,0.0,150.0,4.12,27.09244546924039,0.0,292.0,2.725,20.368519003993466,0.0,200.0,2054.7,4413.2440866579245,0.0,16673.0,3.3575,18.132613516322678,0.0,179.0,6.0825,23.431673051769405,0.0,200.0,5.23,25.373640931788593,0.0,292.0,616.9775,1278.791049532601,0.0,4393.0,0.57,6.246811718116986,0.0,83.0,1.6025,11.391176013803232,0.0,104.0,0.75,7.811212299892057,0.0,104.0,2.33,14.044544245280564,0.0,115.0,2.9675,13.878507707620384,0.0,111.0,11.3925,36.04958217076477,13.0,306.0,2.815,14.570054606214466,0.0,128.0,Coffeecup,0,1
232,204.67,617.6252329860331,0.0,3405.0,3.0375,17.526952928200927,0.0,141.0,6.595,29.4046349474191,0.0,199.0,1.92,16.970226027621912,0.0,200.0,90.945,666.6452743246982,0.0,8033.0,80.7075,362.13148852482004,0.0,2318.0,5.305,19.467908816413978,0.0,189.0,2.1725,12.924796697595886,0.0,149.0,496.5675,1320.7569184136682,0.0,4776.0,40.2625,159.7091453910939,0.0,813.0,376.6925,1464.6571593481492,0.0,7109.0,0.7225,6.703569075191589,0.0,83.0,1.895,14.190221314425706,0.0,137.0,1.455,9.38846810365424,0.0,94.0,16.36,45.16003733868122,13.0,277.0,2.1825,12.426190860366162,0.0,99.0,Coffeecup,0,1
233,923.9925,2269.934833384696,0.0,8332.0,3.0225,16.76752421859141,0.0,159.0,3.76,27.078228822995,0.0,310.0,2.305,18.373921123255293,0.0,185.0,1255.245,3144.041020696864,0.0,14273.0,3.8975,19.822824083278142,0.0,159.0,6.1725,21.541537511186853,0.0,189.0,6.1325,30.600013821314892,0.0,241.0,555.715,1304.6324744956892,0.0,4604.0,0.44,5.881145268923887,0.0,83.0,0.665,5.7161579013251975,0.0,83.0,0.57,6.2951706039098365,0.0,94.0,2.8525,16.591834321900993,0.0,115.0,1.85,11.098443070831673,0.0,82.0,10.0325,26.74358787599752,13.0,235.0,2.83,13.677858367588472,0.0,88.0,Coffeecup,0,1
234,653.5475,1816.2510295246357,0.0,7525.0,4.735,18.283749992396547,0.0,141.0,4.6825,16.2658580805854,0.0,145.0,2.1775,15.703741991363955,0.0,200.0,909.815,2889.1926122451137,0.0,21802.0,6.825,27.235524770487014,0.0,189.0,10.32,29.790876805695532,0.0,230.0,7.435,31.796908394663962,0.0,241.0,84.56,311.2108479466945,0.0,3003.0,26.8625,125.54031032916784,0.0,730.0,374.8125,1725.1703929047526,0.0,8890.0,0.905,8.293849821533783,0.0,94.0,2.46,15.045741451972393,0.0,115.0,1.86,11.651600726884999,0.0,88.0,11.1425,30.918798878031225,13.0,235.0,2.2925,12.578254049642274,0.0,88.0,Coffeecup,0,1
235,1182.4225,2855.8147100502088,0.0,10460.0,3.055,16.214167356285795,0.0,114.0,1.99,16.142532434022137,0.0,163.0,3.2225,22.106554302011194,0.0,185.0,1120.82,2700.8674903818633,0.0,8829.0,4.6225,23.63220676834612,0.0,179.0,7.6725,28.258833094621483,0.0,313.0,3.175,19.05721171356768,0.0,200.0,15.975,37.66491723042757,0.0,211.0,0.82,7.021099600418522,0.0,83.0,0.715,5.840295165404551,0.0,83.0,0.62,6.654419828816389,0.0,83.0,1.7975,11.739507393182425,0.0,100.0,3.815,15.633835647166256,0.0,116.0,11.1675,27.77116377817093,13.0,292.0,1.84,10.156391125875137,0.0,88.0,Coffeecup,0,1
236,680.2225,1662.9345179595311,0.0,8964.0,1.325,10.276106798166165,0.0,114.0,4.735,22.120081827383245,0.0,236.0,2.1875,17.110794603990485,0.0,169.0,1205.2275,2968.539098055742,0.0,12562.0,5.8875,23.48624817597439,0.0,169.0,7.3025,23.68540668797855,0.0,189.0,4.665,22.048540094544833,0.0,220.0,35.325,103.43629460980524,0.0,790.0,0.9775,8.190831340292206,0.0,83.0,7.4125,27.65228681620019,0.0,146.0,0.235,4.7000000000000055,0.0,94.0,2.1575,11.636417372764836,0.0,107.0,2.5275,11.738130302885509,0.0,105.0,11.8225,27.78977641026173,13.0,207.0,1.0275,6.808276236558199,0.0,88.0,Coffeecup,0,1
237,575.3325,1526.641724285554,0.0,6738.0,1.6725,11.16049440384904,0.0,114.0,5.26,32.755452969667665,0.0,385.0,2.645,18.142404529313733,0.0,169.0,287.255,821.8609728059591,0.0,5059.0,6.5075,27.46280133914748,0.0,179.0,8.165,27.44313373090684,0.0,220.0,7.8225,32.25899254860001,0.0,303.0,184.365,494.19116650100113,0.0,2307.0,27.695,117.95705422569631,0.0,648.0,403.3125,1677.0687056445786,0.0,8313.0,0.57,5.891253446247203,0.0,83.0,2.5225,13.046456177713306,0.0,93.0,2.095,10.624413886236928,0.0,71.0,14.63,34.79770539492342,13.0,207.0,0.3775,3.1796649860573365,0.0,55.0,Coffeecup,0,1
